"","name","image","reviewCount","rating","publishedDate","respondDate","verifiedOrder","title","content","reply","contentLength"
"6929","Simon Ingram",NA,9,NA,2018-10-10,NA,TRUE,"I've been really happy since I switched…","I've been really happy since I switched over a year ago now. No complaints at all.",NA,82
"6930","Mark Pye",NA,2,NA,2018-10-10,NA,TRUE,"Possibly the best banking experience…","Possibly the best banking experience i've had, easy to set up, and easy to use. The security is second to none and now they have finger print sign in its got even better, you get alerts every time you make or receive a transaction so if its something you don't recognise you have the ability to block your card in app, the customer service is very quick to respond and incredibly helpful and efficient, if this is the future of banking then the big boys need to watch out cos the future is starling ! And the future is bright !I would highly recommend starling to everyone.",NA,573
"6931","Kristian",NA,6,NA,2018-10-10,NA,TRUE,"Everything you could want from a bank","Everything you could want from a bank. Just does what it says on the tin. App is super easy to use, charges are fair and transparent, overseas usage is inexpensive. Recommended!",NA,177
"6932","Michael Josiah",NA,1,NA,2018-10-10,2018-10-13,TRUE,"Cant fault anything at all","Cant fault anything at all. Onboarding procedure was painless and even more so when opening the bank account. Everything just works and I love the control I get. Still a little nervous to completely move over from my traditional Barclays but every day I am getting closer.",NA,272
"6933","Russell Coles",NA,1,NA,2018-10-10,NA,TRUE,"I’ve used Starling for a year as an…","I’ve used Starling for a year as an additional bank. But have now moved all my regular bills over.The service is excellent, and I love features like reminders the day before scheduled payments are due to come out.As I’m currently based overseas free cash withdrawals and excellent exchange rates are brilliant.So far I have no complaints","Hi Michael, great to hear that you have enjoyed everything Starling has to offer so far. We'd love for you to consider the full switch to us but understand it can be a little daunting at first. We'd be happy to guide you through how the Current Account Switch Service works and answer any questions or concerns that you may have about the process. Look forward to hearing from you.",337
"6934","Neil Armstrong-Plews",NA,2,NA,2018-10-10,NA,TRUE,"best bank yet","never had a problem with them, always happy to help and responds fast in a friendly manor.i feel they treat me as a person and not an account number",NA,148
"6935","Peter Allen",NA,2,NA,2018-10-10,2018-10-11,TRUE,"I would love to be able to do two…","I would love to be able to do two things1) Pay cheques in via a picture2) Be able to withdraw money in a post office",NA,116
"6936","RR Roberts",NA,1,NA,2018-10-10,NA,TRUE,"This has been my favourite mobile banking app out of them all","This is my favourite mobile banking app out of them all. I use Monzo, Revolut and Starling. Without reservations, I have found Starling Bank to not only be the most reliable, but also incredibly helpful. Great service. Great app. Great customer service. Thank you, Starling Bank!","Hi Peter, the good news is Post Office deposits are coming soon and should be available this year. We are also very interested in the ability to Pay in cheques using the app but this is not something we are actively working on just at the moment. Thank you for highlighting your top two improvements!",279
"6937","Michael Paul Burrows",NA,1,NA,2018-10-10,2018-10-11,TRUE,"Would be a 5 star if more functionality…","Would be a 5 star if more functionality with goals and post office functionality was here! Amazing bank, would highly recommend starling bank to anyone!",NA,152
"6938","Peter",NA,1,NA,2018-10-10,NA,TRUE,"Absolutely love it","Absolutely love it! You can travel abroad with Starling, you can send money abroad by Starling, everything you need to do related to your account, card, money or advice is in the Starling app! It's got everything what high street banks haven't 😂","Hi Michael, paying in at the Post Office is on the horizon and we are excited for it's launch, hopefully this year! Over time we'll be looking to develop the functionality of the goals section of the app and we hope that we can bump this up to a five star in time. Thank you for leaving such positive feedback.",245
"6939","João Moreno",NA,1,NA,2018-10-10,2018-10-11,TRUE,"Contacless / Chip and Pin","Almost a perfect app. The only problem I seen and asked to be checked several times is the lack of option to disable contactless payments separately from chip and pin. Contacless is the most unsafe way to make payments and at least for apple customers is completely useless and dangerous comparing to apple pay.",NA,311
"6940","Oliver",NA,4,NA,2018-10-10,NA,TRUE,"Delighted.","Delighted. Live a long Irish border so great to use same card both sides with unessary charges. Daughter used hers in USA again no charges.","Hi João,Thank you for taking the time to leave your feedback and review, we do appreciate honest feedback so that we can improve on certain aspects of the bank and the way we operate.We’re saddened to hear of your Starling experience has not been 100% although we are happy to hear that you think highly of our app. We don't have a plan to separately disable contactless payments. As you mentioned, Apple Pay would be considered the safer option as it requires the device to be preset with the biometric scan to be completed. We will take your feedback to heart and send it to our product team to review.If you ever have any questions or feedback, we’d love to hear about it! You can give us a shout via the app and we’ll pick it up from there.",139
"6941","Paolla Braga",NA,1,NA,2018-10-10,NA,TRUE,"For me","For me, is the best bank!",NA,25
"6942","Alexander Cutts",NA,1,NA,2018-10-10,2018-10-11,TRUE,"Day to day really good","Day to day really good. Poor awareness of data protection law and regulations around complaints handling. Disappointing to see removal of starling community","Hi Alexander,We’re sorry to hear that your Starling experience has not been to the level of satisfaction we strive to achieve. We’d like to apologise that your experience with us has not been to the level we hold ourselves to.Thank you for taking the time to leave your feedback and review, we do appreciate honest feedback so that we can improve on certain aspects of the bank and the way we operate.We’ve found the challenge of running it has proved too big a distraction from our core job, which is to improve the Starling experience for all of our customers and grow the bank. As a bank, we are highly regulated, as such we aren’t able to openly discuss matters in as much detail as people were sometimes demanding. We still aim to be as transparent as possible and are always ready to engage with customers in private channels. Less than 0.1% of our customers were active on the community and their voice doesn’t represent our wider customer base. When it comes to feature suggestions, we’re always happy to listen to your ideas on our social media channels and our Customer Services team is available 24/7 to assist if needed.If you ever have any questions or feedback, we’d love to hear about it! You can give us a shout via the app and we’ll pick it up from there.",156
"6943","Daniel Follington",NA,3,NA,2018-10-10,NA,TRUE,"Excellent bank","Excellent bank, modernising the way we can manage money. Instant feedback on spending, particularly useful when abroad. Just simple.",NA,132
"6944","Jenna Dickerson",NA,1,NA,2018-10-10,NA,TRUE,"Starling Bank Review","Customer oriented with extremely user friendly apps and services",NA,64
"6945","Bola Olayinka",NA,7,NA,2018-10-10,NA,TRUE,"Wonderful","Love Starling. A great service and great customer service. Also a bank with no fees for using abroad, can't complain about that! Instant notifications. Can't complain.",NA,167
"6946","Sam M",NA,1,NA,2018-10-10,NA,TRUE,"Amazing bank with great customer service","Amazing bank with great customer service - I can speak to someone and get my issue resolved in like 2 mins, with my high street bank I spend longer than that on the first hold! The future of banking.",NA,199
"6947","Pepe",NA,3,NA,2018-10-10,NA,TRUE,"It’s a perfect app with is innovating…","It’s a perfect app with is innovating and bringing out of the world solutions to make life easy.",NA,96
"6948","Simshrmn",NA,2,NA,2018-10-10,NA,TRUE,"Excellent app with great features","Excellent app with great features. Currently using Starling as my daily expenses account.",NA,89
"6949","Alexander White",NA,1,NA,2018-10-10,NA,TRUE,"Excellent mobile bank","Excellent and easy-to-use mobile banking app. Monitors spending and gives instant notice of expenditure.  Can be used overseas in ATMs without charge. A safe and secure system.",NA,176
"6950","Joel P",NA,1,NA,2018-10-10,NA,TRUE,"This is what banks should be","This is what banks should be. Stealing make you feel like a valued customer and not just s number. Their service is personal and as a customer I feel involved in the future of the bank and the services they offer. Most of our lives are based around apps so why not the thing that fuels verytbibg we do! I couldn’t recommend more, they have changed the way I bank and save for the better.",NA,387
"6951","Cliff Lunt",NA,6,NA,2018-10-10,NA,TRUE,"A great bank well executed","A great bank well executed. The App is easy to use and has a lot of handy features. This is my new daily driver and I have no reservations in recommending it",NA,157
"6952","Mihail",NA,3,NA,2018-10-10,NA,TRUE,"Great bank and app","It works as expected, with transparent access to your money.The interface is clean, the security options are good and the interest rates are slightly better than what I'd expect.",NA,178
"6953","Big D",NA,1,NA,2018-10-10,NA,TRUE,"Way ahead of high street banks","Way ahead of high street banks. Everything happens so quickly and so convenient from my phone or tablet",NA,103
"6954","Kimberly Strafford",NA,1,NA,2018-10-10,NA,TRUE,"Making banking so simple and quick","Making banking so simple and quick, all I have ever wanted from my bank.",NA,72
"6955","Domas Venckus","https://user-images.trustpilot.com/5a9311c668b736beccea0ebf/73x73.png",2,NA,2018-10-10,NA,TRUE,"Amazing digital bank","Amazing digital bank. It is lightyears ahead compared to traditional banks. Love it and highly recommended!",NA,107
"6956","Chayim Freudiger",NA,4,NA,2018-10-10,NA,TRUE,"Absolutely great bank","Absolutely great bank! Does not make sense all the other banks are so far behind Starling. Love using it, everything is so easy.",NA,128
"6957","GD",NA,1,NA,2018-10-10,2018-10-11,TRUE,"I really like the fundamentals","I really like the fundamentals. They are building a great product. The only reason it’s not a 5 star is that journey is still ongoing and I want to see a savings’ account added with a great rate of interest. But then that’s a general moan at all banks really. Keep up the fantastic work Starling.","Hi there,Thank you for taking the time to leave your feedback and review, we do appreciate honest feedback so that we can improve on certain aspects of the bank and the way we operate.We love hearing that you’re enjoying Starling so far and we do think that our journey as we grow is going to be an exciting one. Savings accounts are an interesting one, we won't be adding high interest accounts in the near future and don't have a plan for them to be implemented any time soon although they would be a welcomed addition to our product.If you ever have any questions or feedback, we’d love to hear about it! You can give us a shout via the app and we’ll pick it up from there.",296
"6958","Customer",NA,2,NA,2018-10-10,NA,TRUE,"Opening a Starling account was one of…","Opening a Starling account was one of our best banking decissions to date. So far works well and easily, and the bank actually offers everything we need in an intuitive package. It regularly adds useful features and we are now close to fully committing our banking to Starling. Especially good when going abroad and for instant account status.",NA,343
"6959","Dean PP",NA,1,NA,2018-10-10,NA,TRUE,"No hassle","No hassle , no dramaInformative up to date bank that lets you know when and where you have spent money when you have upcoming payments I couldn’t ask for more Best decision I ever made moving to them",NA,199
"6960","PATRICK LEAVER",NA,2,NA,2018-10-10,NA,TRUE,"Since the beginning","I've been with starling since the beginning their bank has not always been the most reliable but after gaining a lot of traction they are very stable and their support is amazing!A few of my friends have switched from traditional banks to starling as the restrictions are minimal on starlingWith starling you control your own bank",NA,330
"6961","Neil Mellor",NA,4,NA,2018-10-10,2018-10-11,TRUE,"Like the way it just works","Like the way it just works, particularly the notifications for every transaction means I know when my money is being spent !","Hi Neil,Thank you for taking the time to leave your feedback and review, we really appreciate it. We’re thrilled to hear that you’re enjoying the Starling experience so far!We're glad to hear that using Starling has started to give you more of an overview of your finances and where your money is going.If you ever have any questions or feedback, we’d love to hear about it! You can give us a shout via the app and we’ll pick it up from there.",124
"6962","Paul Austen",NA,3,NA,2018-10-10,NA,TRUE,"Been with the bank for nigh on a year…","Been with the bank for nigh on a year now and can only say it's been excellent. Only niggle would be the paying in cheques by post but I've only had one so not really a massive problem. Possibly could be a problem for a business.",NA,229
"6963","David Kenealy","https://user-images.trustpilot.com/4f965cd60000640001182814/73x73.png",7,NA,2018-10-10,NA,TRUE,"Great Bank","Great Bank. Simple and easy to use the app.",NA,43
"6964","Customer",NA,3,NA,2018-10-10,NA,TRUE,"Excellent standard","Excellent standard. I have had no problems with this bank. Easy to use app keeps everything at fingertips. Transactions smooth and fault free. Wish I'd changed sooner.",NA,167
"6965","James B",NA,1,NA,2018-10-10,NA,TRUE,"Great bank","Great bank, quick to deal with any minor issues that have arrisen. I use for both personal and business banking and would highly recommend!",NA,139
"6966","Daniel Woolstencroft",NA,2,NA,2018-10-10,NA,TRUE,"Fantastic idea","Fantastic idea, fantastic execution. Really makes the bigger, slower, older banks look like the dinosaurs they are.",NA,115
"6967","SirGader",NA,1,NA,2018-10-10,NA,TRUE,"What Wikipedia should hold as a definition of bank","THE bank is the simplest summary. Does what it says on the tin in a very efficient manner. Unlike many fintech pseudo-banks, this is a proper financial instiution. With no FX fees and free overseas ATM withdrawals this is the travellers' best friend.",NA,250
"6968","Afamefuna Nwanya",NA,1,NA,2018-10-10,NA,TRUE,"Easy access","Easy access, prompt notifications and all-round efficient service.",NA,66
"6969","Robert Stephenson",NA,1,NA,2018-10-10,NA,TRUE,"Pleased to see that where Starling…","Pleased to see that where Starling leads, the other follow :-)KUTGW",NA,67
"6970","Felicity",NA,1,NA,2018-10-10,NA,TRUE,"Love","Love: the instant notifications and updated account information (balances etc) the reminders before my direct debit is due to go out, the way I can pay friends by sharing my account info and saving their pic for their profile. I recommend Starling all the time. Very happy customer.",NA,282
"6971","Christopher Willson",NA,1,NA,2018-10-10,NA,TRUE,"I have had a lot of issues with HSBC…","I have had a lot of issues with HSBC and thought I'd try this after researching a bit online.  I have nothing but praise for this banking app. Everything is controlled from my phone, I can turn off contactless payments, online payments, whether I withdraw money from a machine or not and there is 24/7 contact who are always very quick to respond. I have recommended this to a few friends and family and they love it compared to their regular banks.",NA,449
"6972","Richard Cotton","https://user-images.trustpilot.com/5bab6f8e4de5666d3446afa9/73x73.png",2,NA,2018-10-10,2018-10-11,TRUE,"Have trouble sometimes getting into the…","Have trouble sometimes getting into the app","Hi Richard,Thank you for taking the time to leave your feedback and review, we do appreciate honest feedback so that we can improve on certain aspects of the bank and the way we operate. We’re sorry to hear that your Starling experience has not been to the level of satisfaction we strive to achieve.We'd like to learn more about the issue regarding you accessing your account through the app. As soon as you have a moment, can you please get in touch with us via the app so we can check and see if everything looks as it should on our side. If you currently don't have access to the app, please contact us via one of the following options listed on our website: www.starlingbank.com/contact",43
"6973","Luke",NA,2,NA,2018-10-10,NA,TRUE,"Brilliant bank","Brilliant bank, only ever have one problem when i had switched phone numbers and ended up making a new account. but a quick call to customer service (which is the best ive encountered). and they sorted it out straight away.",NA,223
"6974","Mark Orshansky","https://user-images.trustpilot.com/5b23d5f04de5666d3431210a/73x73.png",4,NA,2018-10-10,NA,TRUE,"So happy I joined","So happy I joined, never looked back!",NA,37
"6975","Sulaiman Numan","https://user-images.trustpilot.com/5bbbf43e4de5666d34c5c68b/73x73.png",1,NA,2018-10-09,2018-10-09,FALSE,"They have no idea what they are doing","They have no idea what they are doing, they are not professional and they do not follow the basic banking methods. I spent over a month giving endless documents to prove where I live and they just tell me anything the document. I ended up sending the same document several times and each time they came up with a new excuse for not accepting it.","Hi Sulaiman, sorry to hear of the time taken to verify your account. Unfortunately in some cases we do need to request additional documentation if we are unable automatically approve your account. If you wish to make changes to your address prior to receiving the card we will also have to request a valid proof of address and take steps to reprocess your application. We do have to follow a strict criteria when reviewing these documents and we are sorry this has impacted you. We are always looking to improve how we open new accounts and we appreciate the time taken to leave this review.",345
"6976","Ivan Gibson",NA,2,NA,2018-10-06,2018-10-08,FALSE,"Second review with a slight upgrade on my previous 1* review","I've continued to use Starling Bank as my secondary business account since I left a review a few weeks ago decrying the terrible customer service and the strange lack of any sense of security.The reason my review isn't much higher, is that my original problems weren't solved despite several promises to do so, along with a reply to my original review saying someone would be in touch with me to solve the problem - no one has tried to contact me and they seem to think promising to resolve a problem is the same as actually resolving it. Complete lack of follow-through, and I think this shows where the focus of the bank is, just operating as a normal bank, but with a beastly app solution.And so on to the good bits: the app is actually really damn good. Payments come through immediately, the functionalities are excellent, it's really refined, the UX is top notch, and it's easy to pay invoices, set up payees, analyse your spending, set financial goals for internal projects, etc. Can't fault the technology at all, apart from maybe the lack of an e-card which is a bit of a shame (either that, or I've missed the functionality altogether, somehow). So hats off to the design and dev team, it's really a superb product.SUCH a shame the customer service, complaints handling, chat staff, and service phone are such a horrific nightmare, or this would be a 5* review and I would likely close my HSBC account and work solely through Starling. Don't promise to fix a problem THREE times and make ZERO effort to actually do so. You have an integrated messaging system in the ridiculously well-designed app, at least use that!","Hi Ivan,  We are very sorry to hear that the verification of your business account has taken longer than expected. In circumstances where we have difficulties verifying a business account we always hope that the customer service experience provides positive steps in an empathetic and straightforward manner to resolve the situation. Our customer experience team will review all the correspondence in attempt to pinpoint how we can improve the effectiveness of our communication and to develop our business account verification process. We appreciate you providing a balanced perspective and thank you for writing an honest and open review.",1626
"6977","Seth",NA,2,NA,2018-10-05,NA,FALSE,"Excellent Transactional Card on an APP","Excellent Transactional Card on an APP. Makes it very easy to monitor spending, with a very user friendly platform on your phone. I use it daily and transfer funds from my standard account. Statements accessible via the APP; customer service easy to talk to on messenger, all within the APP.Abroad, it works a treat. I used it for 2 weeks in summer, and every time I withdrew cash, it was an excellent exchange rate. No hidden charges, no waiting for funds to vanish...it's all instant. Highly recommend. It's the future.",NA,521
"6978","Emma O'Reilly","https://user-images.trustpilot.com/513668e500006400013315be/73x73.png",4,NA,2018-10-05,NA,FALSE,"So far so good","So far so good. Applying was so easy and the card arrived so fast. Plan to use for overseas spending and withdrawals of money due to the no fees. Love the fact it is app only too.",NA,179
"6979","ashleen",NA,4,NA,2018-10-04,2018-10-08,FALSE,"Great challenger bank","Great challenger bank. I love the 24/7 chat availability and if they aren't available they will get back to you asap. For standard personal current account banking this is great. I have even recommended to others. I am in N.Ireland and use my card in Republic of Ireland so the no foreign card cash withdrawal fees are amazing and the exchange rates beat other banks hands down! Completely app based which is what appeals to me most.",NA,433
"6980","Mel",NA,8,NA,2018-10-03,2018-10-08,FALSE,"Rude chat staff","Rude chat staff. Unhelpful Long waiting times when they have to raise my issue to other team members. Not good in emergency!","Hi Ashleen,Thank you for taking the time to write your review and leaving your feedback!We're glad you're enjoying the Starling experience so far and we'd love to hear your thoughts on what we can improve on to make it even better! When you have a moment, can you please drop us an email on community@starlingbank.com so we can discuss this furtherThank you!",124
"6981","Lionel Hives",NA,1,NA,2018-10-03,2018-10-08,FALSE,"So far so good","So far so good. I'm feeling positive about this up to now but the last star would be for integration to my money tracking app Wallet. I only use as a 'cash' account as my business account won't allow GPay. I'd also be happier if, as an investor, i could see where the roadmap is going with functionality and feature requests as challenger banks are definitely more progressive than the high street dinosaurs.","Hi Lionel,Thank you for taking the time to leave your review.If Wallet has an interest in integrating with us, then we will certainly consider allowing them to integrate using our API so that they can access your account data; this will only be after they pass the required compliance and due diligence checks.Regarding the Google Pay issue, all of our accounts are compatible with Apple, Google, Samsung, FitBit and Garmin Pay. If you have any issues, then don't hesitate to give us a shout. If you would like to take a look at our 12 month Roadmap, it is published on our website: https://www.starlingbank.com/blog/roadmap-update-may-2018/",408
"6982","Zoë Desmond","https://user-images.trustpilot.com/5bb4d2214de5666d34615ee5/73x73.png",2,NA,2018-10-03,2018-10-03,FALSE,"Completely unprofessional","I am a business start up. I researched lots of business bank options and decided that Starling sounded like a good bank to go with. I registered my account with ease, my business and registration was verified pretty much straight away and my card was sent in the post.  I immediately started trading through my Starling business bank account and paying significant invoices for my business through my Starling account. Then this morning without warning or explanation, I received an email to say that my account is being closed. I asked for them to call me and explained that  I am completely baffled as my account and business are completely in line witH the t&c's. I have asked for a reason and for the business team to call me but they are point blank refusing to communicate with me. As a start up business owner, I would urge others in the same boat to save time and energy by going to a more professional bank.","Hi Zoe, we are sorry to hear of your experience opening a business account with us. We will arrange a call to listen to any concerns that you may have and to outline how we verify new business accounts. Thank you for taking the time to leave this review, we appreciate it has not been a positive experience and we'll work hard to improve how we communicate our business account verification process.",916
"6983","Jigger Jenkins",NA,1,NA,2018-10-02,NA,FALSE,"Quality set up ! A Bank for the future . Well done .","I worked in the city for many years (30) at a top Swiss  merchant bank  . I have always been sceptical about online small banks but I have to say I have been completely won over by the thorough efficiency and the quality business attitude of Starling Bank . Starling is totally  professional and for me it has to be a bank of the future and the way ahead . Congratulations to all involved on forming a first class set up and top grade company ! Well done !",NA,456
"6984","Mark Jarvis","https://user-images.trustpilot.com/5bb34e774de5666d34ee8978/73x73.png",1,NA,2018-10-02,NA,FALSE,"Awesome bank/app","Awesome bank/app! I love mobile banking it makes life so much easier keeping track of how much I have spent as I go as well as getting a break down of what I am spending money on (Groceries, Entertainment etc). Keep it up.1",NA,223
"6985","Adam",NA,23,NA,2018-10-02,NA,FALSE,"Just completed a switch","Just completed a switch. Went flawlessly.Always there to help if you need them.Shame that they closed the forum a few days after I joined.I probably wouldn't have joined knowing this.The two hours response time for service had gone to over a day since but you can always call them.",NA,281
"6986","Felix",NA,1,NA,2018-10-01,NA,FALSE,"Excellent FinTech Banking","Have been a customer for 10 months and i am satisfied! Smooth in-app account opening in a short period of time. Unbeatable currency exchange rates while using abroad compared to any high street banks, 0% card charges and instant in-app notifications. Though i have not tried another FinTech bank, Starling is adequate for my needs. However i may still need to head down to the branch which i still rely on my high street bank account, wish one day i may ditch my high street bank account. Keep it up Starling!",NA,509
"6987","Robert Anderson","https://user-images.trustpilot.com/5bb2289b4de5666d34161151/73x73.png",1,NA,2018-10-01,NA,FALSE,"I can't believe how good this bank is","I can't believe how good this bank is.  I joined in 5 mins after years of bad service by my existing 'high street' bank.  It's just occurred to me to switch business banks to Starling; i did it in 5 mins.  I can now store my VAT in a 'Space' so that there's no panic at the end of the quarter.  It's brilliant!",NA,310
"6988","Melanie Potter Hughson","https://user-images.trustpilot.com/5079d6160000640001240cad/73x73.png",2,NA,2018-09-30,2018-10-03,FALSE,"I am not one to leave reviews","I am not one to leave reviews, good or bad...but felt I really should do here.   I noticed an entry on my credit file for Starling bank when I am not aware of having an account with them so i did a bit of research to see who they were.  I went to their website and had the most unhelpful webchat I have ever had with somebody who would much rather have been doing anything else.   They gave me the number for customer services who I then tried to call - 2 failed calls later I went back to webchat to be told there had been no failed calls logged (erm, yes there should have been!)  Then after a 10 minute wait I was put through and having explained my query was told I would recieve a call back about this.     I was gobsmacked and had to say to the person on the other side of the call that I found it astounding that they had not even asked my name, contact number or anything else and that as I work for a bank (and have worked on the phones) they should at the very least professional standard take some form of information.  Again, another couldn't really care less answer and now I am waiting for somebody to either call me or not.....and I am still non the wiser to this account!","Hi Melanie, thank you for raising your concerns and sorry to hear of your experience regarding this matter. We will reach out to you and do our best to bring some resolution to this issue.",1187
"6989","Fem",NA,7,NA,2018-09-29,2018-10-08,FALSE,"Just returned from Dubai and I must say…","Just returned from Dubai and I must say that I was very impressed and pleased with starling bank. For one, using my debit card was very swift with great exchange rates and no transaction fees. Also loved the security aspect of getting notifications whenever a transaction was made. For holidays and travels, it was great but not sure if they’re ready to take on the big banks yet.","Hi there,Thank you for taking the time to leave your review, we're thrilled to hear your feedback!We'd love to hear your thoughts on where we can improve so that your opinion regarding taking on the bigger banks changes. As soon as you have a moment, would you mind dropping us an email on community@starlingbank.com so we can discuss this with you",380
"6990","ben",NA,5,NA,2018-09-27,2018-10-01,FALSE,"Fine until something goes wrong","Fine until something goes wrong. Phone fails Starling security checks after manufacturer update to Android 8.1 although literally every other banking app I have works just fine. The problem is that every other bank has other ways of accessing the account, by web or telephone. This does not. So if Starling decides super unhelpfully to block your phone you are screwed with no way to access. TadaaaaI have been asked, repeatedly, if my phone is rooted. It is not. No-one has advised what, precisely, the issue is other than vague security checks failing. They have removed their customer forum and there is no phone number for customer service other than lost or stolen cards on their website. Very disappointing.","Hi Ben, we are sorry to hear of your experience accessing the app and we'll try our utmost to get you logged back in. Security is very important to us and your app may detect a risk if you have installed a custom ROM or purchased a phone which may have had it's default software adjusted. Do give us a call on the number listed via our contact page, we'll be happy to help.",713
"6991","Robert How",NA,12,NA,2018-09-27,NA,FALSE,"Excellent account for travel and security","Excellent account for travelling overseas and has great security features which make it a particularly good card to use online. I love how you can essentially turn off the card whenever you like via the app - I only switch it on when I know I'm using it, so if any dodgy site gets my details the transaction will be rejected. Don't know why more banks don't do this!",NA,366
"6992","Edvinas Čeilytka",NA,5,NA,2018-09-26,NA,FALSE,"Best bank to exchange and transfer…","Best bank to exchange and transfer currency overseas. Compared to high street banks Starling is really cheap to use. They give you the best rate. You can transfer up to 10000GBP per day, the money always arrived by lunch time on the next working day. Some people complain that they can't open an account , perhaps check your credit score or other details. I'm a foreigner living in UK and my account was confirmed in two working days which is not a bad deal considering it didn't cost me a thing.",NA,496
"6993","Natasha",NA,2,NA,2018-09-26,2018-09-27,FALSE,"Disappointed","I applied back in January and was declined, I recently applied again and was accepted and account opened. However got an email today saying I had two account open the one from January and the most recent one and as per policy I can only have one open, I thought I did only have one open as was rejected the first time??Now they say there closing both accounts as have to wait 12 months to reapply, if that’s the case the 2nd time I replied the account should never of got accepted. I waited a few days to see if I was accepted so as part of these checks my previous application should of been searched,Very disappointed, gave me false hopes, would not reapply and would not recommend",NA,683
"6994","Kirsti Mcewen",NA,5,NA,2018-09-26,NA,FALSE,"I got a Starling card as it was recommended by Moneysavingexport for foreign travel","I got a Starling card as it was recommended by Martin Lewis for travelling abroad which is something I do several times a year for business purposes and I was sick of the amount of charges my current bank (and credit card company) charge me. The opening process was quick and easy and had the card within a couple of days.The App is absolutely brilliant and so easy to use, and I love the way I am notified straight away when I spend something.I have had the account for about 5 months now and have not had any reason to contact customer service so cannot comment on how good they are.I have used the card both in here in the UK and in the US and am so pleased about the experience that I decided a couple of weeks ago to use it as my main bank account. My first pay go in this Friday (hopefully).I have set up a couple of standing orders and that was also a seamless process.Looking forward to a long and happy relationship - well done Starling!","Hi Natasha,Thank you for taking the time to leave your review.It sounds like you have gotten a new mobile number which would then allow you to apply once again before the 12 month window had originally passed. If your account was declined in January, then you would need to wait until the following January to apply or hold an account with Starling as this would be in line with our policy. As soon as next January approaches you will be able to apply for an account once again. Once the account you had recently opened was discovered to be your second application within 12 months, this would be the reason behind the confusion and the closure message.We'd like to apologise if this wasn't the answer of outcome you were hoping for",946
"6995","Jessie Millner","https://user-images.trustpilot.com/5a8afb42f675864e560452cc/73x73.png",3,NA,2018-09-25,NA,FALSE,"Totally seamless","Totally seamless. When you make card payments or Apple Pay it notifies you to your phone. You can move money into savings pots easily and out again.A lot of control for overdrafts with fee transparency so you can see what you’re accumulating Easy to transfer moneyYou can lock your card and unlock it so if you believe it’s lost but aren’t sure, you don’t need to cancel it completely. Sign up done on phone, pretty quick and took 2 days to get a card. Aside from that, the user interface is really nice and you can see how your money is spent so easily and clearly. Seems like the future of banking. I’m happyCustomer service was really quick and they email you within the app so you see it in one place :)",NA,707
"6996","Carol",NA,1,NA,2018-09-24,NA,FALSE,"Highly recommended","So easy to open the account and the card arrived a couple of days later.  The app makes it so secure and the instantaneous notifications mean this is the safest mobile bank in my opinion",NA,186
"6997","Laurynas",NA,4,NA,2018-09-24,2018-09-27,FALSE,"Very disappointed so far","Very disappointed so far. After reading all the positive reviews I wanted to sign up and it's been over 1.5 weeks that I'm still waiting for an account. They don't like my address - I submitted my bank account, my HMRC letters as proof of address and they are still not happy, they want a different address. It's been a waste of time :(",NA,336
"6998","Chloe Bennett",NA,1,NA,2018-09-24,2018-09-27,FALSE,"No customer service","There’s no customer service","Hi Laurynas,Sorry to hear that your experience hasn't been to your expectations.Due to the nature of this message, we won't be able to discuss anything here. Our onboarding team is with you the entire journey until your account is open and you can find all of the information in the emails that will be sent out.Thank you for taking the time to leave your review",27
"6999","Anthony Pickering","https://user-images.trustpilot.com/5ba8101d4de5666d341a5942/73x73.png",1,NA,2018-09-23,NA,FALSE,"Great bank easy to use","Great bank easy to set up and love that fact you can section money off to save for events, the app also let's you set regular payments into these segments and tell you your target percentage. No savings account required. Well done Starling.Also love the alerts when transferring, finger print unlock is also great-I think some cool stationary for advertising would be good when sending the card.","Hi Chloe,Sorry to hear that your Starling experience hasn't met the level of service which we strive to provide.Thank you for taking the time to leave your review. If you ever have any feedback, don't hesitate to give us a shout on help@starlingbank.com",395
"7000","Thomas",NA,21,NA,2018-09-23,NA,FALSE,"Excellent company and particularly…","Excellent company and particularly their customer service is phenomenal and 24/7. Fantastic.",NA,92
"7001","James Fuller",NA,4,NA,2018-09-23,NA,FALSE,"Absolutely perfect","Moved my business to Starling after the Cashplus technical failure fiasco. First impressions are great - they support faster payments so money clears in and out almost instantly. The app is really great, the card arrived next day, verification process was a little confusing but otherwise fast. Main benefit is they are a regulated bank so your money is just as safe as if you banked with a high street bank. You also get a full debit card not a prepaid card which is more widely accepted. Customer support is first rate and available 24 hours! Cannot fault them, looking forward to fully moving my business over and seeing what their future holds.",NA,648
