"","name","image","reviewCount","rating","publishedDate","respondDate","verifiedOrder","title","content","reply","contentLength"
"2554","Stephen Heller",NA,3,NA,2017-12-12,2017-12-14,TRUE,"Painless, quick and simple. Why did I wait so long....","Painless, quick and simple. Why did I wait so long....","Hi Stephen,You got there in the end so thanks for choosing to bank with Atom and thanks for taking the time to share your experiences with our app so far. It's great to hear you've found the app quick and simple, that's exactly what we're aiming for and we'll continue to keep that ethos as we develop.Welcome aboard Stephen.Many thanks, PK.",54
"2555","Raymond Kitney",NA,1,NA,2017-12-12,2017-12-14,TRUE,"Pleasant experience","Heard of this bank on a finance site..decided to give it  a try  and was pleasantly surprised   how easy it was to accessi.  Thank you Atom","Hi Raymond,Thanks for taking the time to leave your review. I'm glad we were able to surprise you with our easy to use app, we always like to hear our customers go through a smooth experience so thank you for sharing.Many thanks, PK.",139
"2556","David",NA,10,NA,2017-12-12,2017-12-14,TRUE,"Easy to use on my IPhone","Easy to use on my IPhone. Good interest rates.","Hi David,Thanks for your feedback, it's always nice to hear customers have found the app easy to use and are happy with our products. We'll always aim to be competitive and any new rates will be reflected instantly in the app so you're always kept in the loop.Many thanks, PK.",46
"2557","S F Relph",NA,5,NA,2017-12-12,2017-12-14,TRUE,"Modern banking","I was slightly worried with the new modern system! Absolutely fantastic though, so easy and straight forward!","Thanks for taking the time to leave your feedback. I'm glad we were able to set your mind at easy while stepping into digital banking and it's great to hear you've found the app easy and straight forward.Many thanks, PK.",109
"2558","Alan Johnson",NA,2,NA,2017-12-12,2017-12-14,TRUE,"All seems very simple and …","All seems very simple and straightforward.","Hi Alan,Thanks for leaving your positive feedback. We've set out with the aim of making our app intuitive and simple to use and it sounds like we've achieve that from your comments. We are always looking to develop the app further with improvements and new features so don't hesitate to let us know if you have any suggestions.Many thanks, PK.",42
"2559","Yvonne Barnsley",NA,1,NA,2017-12-12,2017-12-14,TRUE,"They are very efficient and when I had …","They are very efficient and when I had to ring customer service the man whom I spoke with could not have been more helpful.","Hi Yvonne,Thanks for taking the time to leave your positive feedback. I'm happy to see our customer service team was helpful and you've found the service efficient. We pride ourselves on providing a great customer experience so comments like this make our day.Many thanks, PK.",123
"2560","Mr Liam Watts",NA,4,NA,2017-12-12,2017-12-14,TRUE,"Excellent service and good online bank","Excellent service and good online bank","Hi Liam,Thank you for your feedback and sharing your positive experience with Atom so far. Customer feedback is really important to help us grow and develop so if you think of anything you'd like to see we'd be happy to hear from you.Many thanks, PK.",38
"2561","Flossie",NA,2,NA,2017-12-12,2017-12-14,TRUE,"Quick and easy","Heard about this company through Martin Lewis tv programme and it really so easy to set up online and invest a lump sum. I'm normally ""technically challenged"" but this was sooo simple. Good rate of interest too","That's what we like to hear. We've worked hard to build a different banking experience and in the process used a lot of customer feedback to get us to where we are now so it's great to see you found the app simple to setup and use.Many thanks, PK.",210
"2562","John",NA,6,NA,2017-12-12,2017-12-14,TRUE,"Excellent","Excellent .. easy to set up and interest rates are competitive in the current climate!","Hi Jon,Thanks for taking the time to leave a review. I'm glad to hear you found the app easy to setup and are happy with our rates. We'll always aim to offer competitive rates on our fixed savers and any products we introduce in the future.Many thanks, PK.",86
"2563","MICHAEL TOLSON",NA,5,NA,2017-12-12,2017-12-14,TRUE,"Very simple to use and good interest …","Very simple to use and good interest rate.","Hi Michael, Thanks for the positive feedback, it's great to hear that everything went smoothly for you and that you are happy with the rates.KW",42
"2564","Carolyn Gill",NA,1,NA,2017-12-12,2017-12-14,TRUE,"Easy","Easy process to set up and maintain. App is very handy.","Hi Carolyn,We want to make the app as user friendly as possible so it's great to hear that it's going smoothly for you.Thank you for the review!KW",55
"2565","C McFarlane",NA,5,NA,2017-12-12,2017-12-14,TRUE,"Quick and easy","Quick and easy application. App is easy to use with quick and straightforward access to products and your accounts. I have experienced no problems to date and have an account with a great rate.","Hi,It's great to hear you that you have had a smooth ride so far, thanks for the feedback!Happy banking!KW",193
"2566","Kevin Kavanagh",NA,1,NA,2017-12-12,2017-12-14,TRUE,"The way forward in banking","Excellent way of banking, quick , slick and uncomplicated, thankyou","Hi Kevin,We are working to make our customer experience as smooth and simple as possible, so it's great to read that you have had a positive experience so far.Thanks for the review!KW",67
"2567","Janet Marshall",NA,2,NA,2017-12-12,2017-12-14,TRUE,"Easy to set up","So easy to set up a new account and the app is really user friendly","Hi Janet, Thanks for the feedback on the app, it's good to read that you have found your journey with us easy.Welcome aboardKW",67
"2568","Mr j kennedy",NA,6,NA,2017-12-12,2017-12-14,TRUE,"easy and stright forwart","easy and stright forwart . i was a little uncertain at first but the experience up to now as been good Atom keep you informed and are available via app etc for any questions.","Hello,It's great to hear that you have had a positive experience so far, we are on hand 24/7 if you ever need to contact us.Thanks for the review!KW",174
"2569","Ian",NA,2,NA,2017-12-12,2017-12-14,TRUE,"Simple to set up and great app usability.","Simple to set up and great app usability.","Hi Ian, Thanks for your positive review and that you have had a good experience so far.Happy banking!KW",41
"2570","Kevin",NA,3,NA,2017-12-12,2017-12-14,TRUE,"Very different way of banking for me","Very different way of banking for me. But easy to set up and use. Only issue I have is the Photo ID Log In method, it maybe my device but doesn't work. But there are 2 other secure ways of logging in.","Hi Kevin,Thank you for your review, it's great to hear to you were able to get through set-up easily. We are always looking to improve the app and it would be good to investigate the FaceID login error you have been experiencing, you can contact us 24/7 via the app, email, or on 0333 399 0050. KW",200
"2571","Miles P","https://user-images.trustpilot.com/56e673dc0000ff000a0e7779/73x73.png",21,NA,2017-12-12,2017-12-14,TRUE,"Easy to set up","Easy to set up, security with facial and voice recognition inspires confidence .Not been with it long enough to give a long term view, but initial impressions are good.","Hi Miles, Great to hear that you have had a good experience so far, if you have any queries along the way get in touch any time, day or night.KW",168
"2572","Frank Wilkinson","https://user-images.trustpilot.com/508821850000640001250342/73x73.png",13,NA,2017-12-12,2017-12-14,TRUE,"Very easy to set up and a good rate of …","Very easy to set up and a good rate of interest.","Hi Frank,Thank you for your feedback, it's good to hear that you were able get set up easily and that you like the interest rates.KW",48
"2573","Gillian Airey",NA,1,NA,2017-12-12,2017-12-14,TRUE,"Easy set up on iPad","It was so easy to set up on my iPadTransferring my deposit in to Atom went without a hitchFantastic interest rate, especially in today's climate of low interest ratesCan't fault, would recommend","Hi Gillian, Thanks for the great feedback, it's great to hear that everything went smoothly for you and that you are loving our rates. KW",194
"2574","D Harding",NA,2,NA,2017-12-12,2017-12-14,TRUE,"Efficient","Efficient. No fuss. Speaks a language I understand.","It's fantastic to read that the app speaks your language, welcome to Atom!KW",51
"2575","Jaxson D.",NA,1,NA,2017-12-12,2017-12-14,TRUE,"Easy to open account","Easy to open account. Early days but so far very happy with service.","Hi Jaxson,Thanks for the feedback, it's great to hear that you have found the process easy so far.Welcome onboard!KW",68
"2576","Peter Douglas",NA,2,NA,2017-12-12,2017-12-14,TRUE,"THE FUTURE OF BANKING?","I’ve only recently joined, but so far, so good. I read a few less than flattering reviews about customer service so I was a bit reluctant to join. These reviews added to my natural ‘fear’ of a relatively unknown bank and its unknown and untested style of banking for me. Joining could not have been easier however. Actually, I did have to call customer service twice around joining time.........my problem both times. My experience was that they provided an excellent service and they were also relatively speedy in their response time. Given this I could do no more than rate them with 4 stars. An even speedier response time would have warranted the full 5 star award.. This may we’ll be the future of banking anyway so embrace it. I have.","Hi Peter, It's only natural to be wary of something new and it's great to hear that the service you have received has been good so far. We are always looking to improve our services and your feedback will help us do just that.Welcome to Atom!KW",741
"2577","Jim Stevenson",NA,4,NA,2017-12-12,2017-12-14,TRUE,"early days but all good so far","very early in relationship but so far everything had been exactly as stated and been very easy to setup. had one instance so far where I had to contact support and staff were very helpful and sorted problem straight away. Jim","Hi Jim,It's great to hear that you have had a positive experience so far and that our customer support team were able to help when you had an issue. Thanks for the great feedback! KW",225
"2578","Mr Gaskell",NA,1,NA,2017-12-12,2017-12-14,TRUE,"Invest with confidence","Trouble free setup of very competitive fixed rate bond. Very informative texts to confirm account opening and investment details.","Hi Mr Gaskell,Thanks for the great feedback.It's brilliant to know you're enjoying the App, and finding it so 'trouble free'.Enjoy saving with us, it's great to have you on board. PM.",129
"2579","A Wallace",NA,3,NA,2017-12-12,2017-12-13,TRUE,"Very easy to open & use.","Very easy to open & use.","Hi there,Thanks for taking the time to leave feedback.It's always nice to hear customers are finding the App simple and easy to use.Your feedback is much appreciated.Thanks again. PM",24
"2580","Graham Hallifax",NA,5,NA,2017-12-12,2017-12-13,TRUE,"Quick and easy to set up","Quick and easy to set up","Hi Graham,Thanks for leaving your review and it's great to hear you've had a quick and easy experience with our app. We're always open to suggestions so if you think of anything you'd like to see we'd love to hear from you.Welcome aboard Graham.Many thanks, PK.",24
"2581","Brian Mackney",NA,2,NA,2017-12-12,2017-12-13,TRUE,"Great app with good communication from …","Great app with good communication from Atom staff, immediate response when making transactions. thanks.","Hi Brian,Thanks so much for the positive feedback of our app and the staff here. We've designed the app to give you control over your own banking but in those times when you need a little extra support we are always on hand to help.Welcome aboard Brian.Many thanks, PK.",103
"2582","Simon Atkinson",NA,4,NA,2017-12-12,2017-12-13,TRUE,"Making investment very easy !","Making investment very easy !","Hi Simon,Thanks for taking the time to leave your feedback. It's always nice to hear from customers getting to grips with the app and even better when they find it easy as you have so thanks for sharing your experience.Many thanks, PK.",29
"2583","Paul Dexter",NA,2,NA,2017-12-12,2017-12-13,TRUE,"initially concerned about authenticity","initially concerned about authenticity.  easy to set up account . all good so far","Hi Paul,Thanks for leaving your review. We really focus on providing a smooth customer experience, especially during initial registration so it's great to hear you found this easy. We take security very seriously and if you're ever concerned about the authenticity of anything regarding Atom please get in touch and we'll investigate for you.Many thanks Paul, PK.",81
"2584","Heather Colver",NA,2,NA,2017-12-12,2017-12-13,TRUE,"Very new for me banking by app","Very new for me banking by app.  So far so good.  Even for a dinosaur I managed to open and transfer money.  Good rate of interest.","Hi Heather,Thanks for taking the time to leave your feedback. We're happy to hear you've taken a leap to digital banking and it's been a good journey so far. In addition to our app our customer support is open 24/7 so if you ever need a little help don't hesitate to get in touch.Happy banking Heather.Many thanks, PK.",131
"2585","Colin",NA,2,NA,2017-12-12,2017-12-13,TRUE,"After completing some background on …","After completing some background on this new Bank to me, I saw they are  regulated in the UK and my savings were safeguarded up to £85K. Downloaded the app onto my smartphone and followed the easy to use interface. Set up my savings account and within an hour had my first instalment safely deposited in the account and showing on the app. Completed my deposits the next day and again the app immediately showed my correct balance plus estimated interest. Very easy to use app and quick responses from the Atom systems to all my transactions.","Hi Colin,Thanks for leaving your review, it's great to see you're new to us and after some research had the confidence to download the app and get started. As a digital bank we're aiming to keep things simple and convenient for you so I'm glad to hear you got an account setup within the first hour and all your transactions went through smoothly.Thanks for choosing Atom and welcome aboard Colin.Many thanks, PK.",542
"2586","Kevin",NA,4,NA,2017-12-12,2017-12-13,TRUE,"Very well looked after","Very well looked after , just need to improve on the interest rate","Hi Kevin,Thanks for taking the time to leave your review. We'll always try to remain competitive on all the products we offer, interest rates are always subject to change and you'll be able to see the latest rates at all times in the app.Many thanks, PK",66
"2587","Miss Julie Jack",NA,9,NA,2017-12-12,2017-12-13,TRUE,"No hassle banking!","Very easy to deal with, help available if needed and easy to access app.","Hi Julie,You've put a smile on our face, thanks for taking the time to leave your positive feedback. I'm glad to hear you've found banking with us hassle free and I'm sure that will continue but as you say we're on hand 24/7 if you need us.Happy banking Julie.Many thanks, PK.",72
"2588","CH",NA,2,NA,2017-12-12,2017-12-13,TRUE,"Easy peesy","Easy to set up and use. Great!","Thanks for taking the time to leave your feedback, it's great to hear you've found the app easy to setup and use. Welcome aboard and if you need us don't hesitate to get in touch.Many thanks, PK.",30
"2589","Ann",NA,8,NA,2017-12-12,2017-12-13,TRUE,"Straightforward, easy to manage and competitive rates","Easy process to register, with clear instructions. Very good one year Fixed Rate Savings interest, bearing in mind current low rates.  So far, very pleased.","Hi Ann,We're happy to hear you've found the registration process in the app clear and easy to follow. We're always working to improve the customer experience and positive feedback like this lets us know we're on the right track.Many thanks, PK.",156
"2590","KAug",NA,2,NA,2017-12-12,2017-12-13,TRUE,"Quick to set up","Quick to set up. Quick response to any questions. No mess no fuss banking.","Hi Kimberley,That's what we like to hear! We really appreciate your positive feedback and I'm glad we've been able to provide you with a no fuss banking experience.Happy banking Kimberley and if you need us we'll be here to help 24/7.Many thanks, PK.",74
"2591","PMB",NA,1,NA,2017-12-12,2017-12-13,TRUE,"Very easy to invest & competitive rate","Very easy to invest & competitive rate","Hi Pauline,It's great to hear you've found the app easy to use and while the app looks a bit different we still want customers to have a smooth experience. We'll always look to offer competitive rates for our fixed saver account along with any new products we launch in the future.Welcome aboard Pauline.Many thanks, PK.",38
"2592","caroline Armon-Jones",NA,2,NA,2017-12-12,2017-12-13,TRUE,"Very happy customer","Very easy set up and app is easy to navigate. And most importantly great interest rate compared with other savings accounts.","Hi Caroline,Thanks for the great feedback.It's always nice to find our customers are so happy with things. Enjoy earning your interest with us Caroline, it's great to have you on board.Many thanks, PM.",124
"2593","Skelt",NA,1,NA,2017-12-10,2017-12-10,TRUE,"All straightforward","All straightforwardHelpful customer services","Thanks for the kind words Skelt.",44
"2594","Tony Waitson","https://user-images.trustpilot.com/502f7fa700006400011f92da/73x73.png",2,NA,2017-12-09,2017-12-09,TRUE,"Great bank with good savings rates","Great bank with good savings rates","Thanks for your feedback Tony.",34
"2595","Tracy Wood",NA,3,NA,2017-12-08,2017-12-09,TRUE,"Im very new to Atom Bank having only …","Im very new to Atom Bank having only just opened an account but my experience so far has been excellent. Really easy to open an app account and the customer service when i did need some advice was excellent. Highly recomend!","Thanks for the kind words Tracy. It's great to see that your experience has been excellent. Just let us know if you need any more advice.",224
"2596","Jags",NA,1,NA,2017-12-08,2017-12-09,TRUE,"Quick and easy with competitive rate.","Quick and easy with competitive rate.","Thanks for your feedback Jags.",37
"2597","Mr Philip Holland",NA,8,NA,2017-12-07,2017-12-08,TRUE,"No automatic log off as with other …","No automatic log off as with other banking websites","Hi PhilipThanks for your feedback. On many devices, closing the app automatically logs customers out of the app. When you're in the app you can access The Portal by clicking the black logo with white dots, located in the bottom corner. From here you can click Log out, which is in the bottom of the screen.",51
"2598","rajeev  shukla",NA,14,NA,2017-12-07,2017-12-08,TRUE,"Great App","Easy, quick and secure.","Thanks for your feedback Rajeev.",23
"2599","Elizabeth Buckley",NA,1,NA,2017-12-06,2017-12-08,TRUE,"Love it!","I very rarely give 5* ratings but this was super easy, even for a techno phobic oap like me!","Thanks for your feedback Elizabeth.",92
"2600","Nick Henry",NA,3,NA,2017-12-06,2017-12-08,TRUE,"Great bank, amazing security","This is a great bank.  Their rates are excellent and they use such a novel method of security, with their app your face is your fortune.I would recommend this bank every time.","Thanks for the recommendation and feedback Nick.",175
"2601","Linda Cleary",NA,1,NA,2017-12-06,2017-12-08,TRUE,"Very quick to open an account","Very quick to open an account. Excellent savings rate.","Thanks for your feedback Linda.",54
"2602","Richard Mc",NA,4,NA,2017-12-06,2017-12-08,TRUE,"Very happy with the process","Very happy with the process, kept informed all the way through the set up and feel really happy with the security.","Thanks for your feedback Richard.",114
"2603","Joyce Allan",NA,2,NA,2017-12-06,2017-12-08,TRUE,"I would recommend this company to …","I would recommend this company to anyone.","Thanks for the kind words Joyce.",41
"2604","Kenneth McGurk",NA,2,NA,2017-12-06,2017-12-08,TRUE,"Seamless new account set up","I did not experience any difficulty in opening my atom account. I like the platform and a dedicated app (which works properly) is right up my alley. Hopefully the investment into the app function pays dividends as most online facilities fall down by the quality of their app and associated updates. I would award 5 stars but as I don't have a lot to go on I don't feel I can do that just yet but no complaints so far","Thanks for your feedback Kenneth. Don't hesitate to get in touch if you have any questions or queries.",416
"2605","Hugh Lewis",NA,2,NA,2017-12-06,2017-12-08,TRUE,"Excellent!!","Excellent!!Super fast & easy to set up.Really like the 3 security measures - Face, Voice, Numbers!!","Thanks for your feedback Hugh. I'm pleased you found things easy to set up.",99
"2606","Robert Abbey",NA,6,NA,2017-12-06,2017-12-08,TRUE,"They try harder than most banks","They try harder than most banks to communicate by text and treat you fairly and promptly What more could you want from a bank","Thanks for your feedback Robert.",125
"2607","Geraldine Heneghan",NA,1,NA,2017-12-06,2017-12-08,TRUE,"I have recently opened an account with …","I have recently opened an account with Atom following television programme recommendation. The application was easy to complete with a no nonsense approach. A few days later I had some questions and I got through to a very helpful lady in a matter of minutes. I feel confide nth that I have made the right move especially with such good interest rates on savings.","Thanks for your feedback Geraldine. I'm pleased you found the application process easy and glad we could answer your questions. Just get back in touch if you have any more questions in future.",363
"2608","Steve Waite",NA,1,NA,2017-12-06,2017-12-08,TRUE,"Brilliant and so quick and simple","Brilliant and so quick and simple","Thanks Steve.",33
"2609","Anthony Stratton",NA,2,NA,2017-12-05,2017-12-08,TRUE,"I found the online bank atom very quick …atom bank","I found the online bank atom very quick to understand how it works I opened my first account with  them in only a few minutes","Thanks for your feedback Anthony.",125
"2610","A Sharp",NA,1,NA,2017-12-05,2017-12-08,TRUE,"Easy to open an account and when I …","Easy to open an account and when I phoned with a few questions they were answered fully and efficiently by a friendly and professional member of staff.","Thanks for your feedback. I'm pleased your questions were answered. If you have any more just call in again and we'll be happy to answer those too.",151
"2611","Robert Smith",NA,4,NA,2017-12-05,2017-12-08,TRUE,"Great app","Great app, easy to use.","Thanks Robert.",23
"2612","Jamie's",NA,3,NA,2017-12-05,2017-12-08,TRUE,"Could not speak highly enough of Atom …","Could not speak highly enough of Atom Bank as far as I am concerned they have set the standard for others to follow.","Thanks for such lovely feedback!",116
"2613","GP",NA,3,NA,2017-12-05,2017-12-08,TRUE,"Really easy to sign up and apply","Really easy to sign up and apply - really happy.","Thanks for your feedback GP.",48
"2614","David Fairhurst",NA,5,NA,2017-12-05,2017-12-08,TRUE,"It is an app based account","It is an app based account, which means you need a smart phone to open it up, but it doesn't take long and it has impressive security aspects - PIN, voice and facial recognition.  You need a quiet location to do the voice recognition set-up.  Once I set up the account I spoke on the phone to a member of the bank staff and it was very easy to do the rest.  Also a better rate of interest than you will get from most other banks today.  I am not the most savvy when it comes to computers/online stuff, but didn't find it very difficult at all.","Thanks for your feedback David. I'm pleased you found things easy. If you ever find that's not the case, just get in touch and we'd be happy to help you with any queries.",543
"2615","Richard",NA,4,NA,2017-12-05,2017-12-08,TRUE,"1year fixed saver account","1year account - paid up very competitive rate - customer service excellent very happy saver. Will and have reinvested again with Atom.","Thanks for the lovely feedback Richard.",134
"2616","Price £3.90",NA,4,NA,2017-12-05,2017-12-08,TRUE,"Very easy to set up and good …","Very easy to set up and good competitive products.","Thanks for your feedback.",50
"2617","Simon O'Hara",NA,2,NA,2017-12-05,2017-12-08,TRUE,"Simple process to get my account setup …","Simple process to get my account setup even when I had some initial problems. Friendly staff available on the end of the phone with hardly no waiting time at all. Sorted my sign up issues instantly and I’m now a happy customer.","Hi SimonI'm pleased our staff were able to sort out your initial problems. Don't hesitate to contact us again if you have any questions or issues. Thanks for your feedback.",227
"2618","John Mascarenhas",NA,2,NA,2017-12-05,2017-12-08,TRUE,"I love the app so easy to use with …","I love the app so easy to use with great security","Hi JohnIt's nice to read that you love the app and find it easy to use. Thanks for your feedback.",49
"2619","SM",NA,2,NA,2017-12-05,2017-12-08,TRUE,"Easy","Very easy app just as you would expect in 2017","Thanks for your feedback.",46
"2620","elaine potter",NA,2,NA,2017-12-05,2017-12-08,TRUE,"Was quick and simple to set up the …","Was quick and simple to set up the security measures are really good and the interest rate is a lot higher than other companies","Thanks for your feedback Elaine.",127
"2621","joseph tabone",NA,3,NA,2017-12-05,2017-12-08,TRUE,"Great easy to use","Great easy to use","Thanks for your feedback Joseph.",17
"2622","Barry",NA,1,NA,2017-12-05,2017-12-08,TRUE,"Very easy to set up","Very easy to set up","Thanks for your feedback Barry.",19
"2623","GV",NA,1,NA,2017-12-05,2017-12-08,TRUE,"Only needed to contact them by phone …","Only needed to contact them by phone once, really helpful and pleasant. Transactions have been faultless. Excellent so far!","Thanks for the feedback GV. I'm pleased you found contacting us really helpful and pleasant.",123
"2624","Janet Brindle",NA,6,NA,2017-12-05,2017-12-08,TRUE,"Quick","Quick, safe and easy to follow.","Thanks for the kind words Janet.",31
"2625","Wendy Ashwell-Fisher",NA,1,NA,2017-12-05,2017-12-08,TRUE,"Martins Money made me do it","Martins Money made me do it - ££s","Thanks for the feedback Wendy.",33
"2626","Lyndon Kerr",NA,3,NA,2017-12-05,2017-12-08,TRUE,"So far so good","So far so good,  only been with Atom a short time. But everything they have done has been excellent. Easy to log on and they let me know about my transactions straight away.","Thanks for the kind words and feedback Lyndon.",173
"2627","Anne",NA,3,NA,2017-12-05,2017-12-08,TRUE,"Simple and safe to use good …","Simple and safe to use good communication and recommended by lots of people really pleased I’ve moved money to them .","Hi AnneIt's great to hear lots of people have been recommending us and it's good to hear how pleased you are with Atom. Thanks for the lovely feedback.",117
"2628","anthony",NA,3,NA,2017-12-05,2017-12-08,TRUE,"Very happy with service","Very happy with service I had problems when setting up spoke to help desk who easily sorted me out","Thanks for the feedback Anthony. While we don't like to see our customers experience problems, I'm pleased they were easily sorted for you.",98
"2629","Paul Marriott",NA,2,NA,2017-12-05,2017-12-08,TRUE,"Easy to set up","Easy to set up, no hassle way of banking","Thanks for your feedback Paul.",40
"2630","Timothy Gale",NA,3,NA,2017-12-05,2017-12-08,TRUE,"Quick and easy to set up the account …","Quick and easy to set up the account and so far user friendly","Thanks for the feedback Timothy. I'm pleased you're finding things user friendly.",61
"2631","MSS",NA,1,NA,2017-12-05,2017-12-08,TRUE,"Needed to update IOS to get app but …","Needed to update IOS to get app but after that everything pretty straightforward. Good telephone customer service as well !","Thanks for the feedback. If you have any other questions or need assistance, just call again and we'll be happy to help. We're open 24/7.",123
"2632","JM",NA,3,NA,2017-12-05,2017-12-08,TRUE,"Good interest rate and so easy to …","Good interest rate and so easy to manage.","Thanks for your feedback JM.",41
"2633","John Staines",NA,4,NA,2017-12-05,2017-12-08,TRUE,"Easy to open account.","Easy to open account.","Thanks for the feedback John.",21
"2634","Catherine Farnsworth",NA,1,NA,2017-12-05,2017-12-08,TRUE,"Highly recommended","Easy to use app and very quick to set up. Good rates too, at least for mid-sized, shortish term saving. Recommended to me by a friend and they’d weren't wrong","Hi Catherine. It's nice to hear our customers are telling their friends about us. Thanks for sending us your feedback.",158
"2635","Tony McDonald",NA,8,NA,2017-12-05,2017-12-08,TRUE,"Good rates quick and easy to setup …","Good rates quick and easy to setup accounts!","Thanks for the feedback Tony.",44
"2636","customer",NA,4,NA,2017-12-05,2017-12-08,TRUE,"Easy to open a new account,App bit …","Easy to open a new account,App bit temperamental.","Thanks for the feedback. If you have any more specific feedback about the parts of the app you find temperamental please let us know. You can chat in via the app, email customersupport@atombank.co.uk or call 0333 3990050. We're open 24/7.",49
"2637","S McCarthy",NA,3,NA,2017-12-05,2017-12-08,TRUE,"Easy to set up and great to use","Easy to set up. The app is brilliant to use, even easy for those not too internet savvy. Help on hand. All accounts show how much interest you make and a handy calculator to help you choose which account and what you’ll get.  Opened one account and plan on more. Highly recommend for those looking to save a lump sum without the bother of having to pay in monthly . One easy transaction!!!","Thanks for the nice feedback. I'm pleased you're enjoying the app.",389
"2638","Steve Swindells",NA,18,NA,2017-12-05,2017-12-08,TRUE,"What Next","Easy to set up.  Simple concept. Hopefully Atom will produce instant access savings soon.","Hi SteveThanks for leaving your feedback. To keep yourself informed of Atom info and our products, sign up here: https://www.atombank.co.uk/sign-up",89
"2639","Ian",NA,2,NA,2017-12-05,2017-12-08,TRUE,"Very easy account set up and trouble …","Very easy account set up and trouble free investment transaction.  - What more do you need???","Hi IanThanks for the feedback. If you find out there is more you need, just get in touch with us. We're open 24/7.",93
"2640","Shirley Clarke",NA,1,NA,2017-12-05,2017-12-08,TRUE,"Excellent from start to finish","Excellent from start to finish, through my own fault I needed to contact the help desk, their assistance and courtesy was first rate.","Hi ShirleyThanks for the kind words. I'm pleased we were able to help you. Just get back in touch if you need anything else.",133
"2641","Karen Watson",NA,8,NA,2017-12-04,2017-12-05,FALSE,"Wow, if this is the future of banking I am in","Wow! Within an hour I had downloaded the app, created an account, verified my identity and added funds to the new account. Amazing, if only other banks would follow this. Whats more I got an amazing interest rate for my bond","Hi Karen,Thank you for your amazing review.It's always great to hear our customers experience being a positive one. I'm glad to hear you enjoy our rates and found it easy to set up an account and fund it quickly.I hope you remain impressed with our app and continue to enjoy saving with us. AA",224
"2642","P Wilde",NA,2,NA,2017-12-01,2017-12-01,TRUE,"Opening the account online was quick …","Opening the account online was quick and straightforward with easy to read terms and conditions displayed clearly.","Hi P Wilde,Thank you very much for your kind review.We're pleased to know you found set up quick and easy - it's what we aim for!Thanks again. DT",114
"2643","Sue",NA,6,NA,2017-12-01,2017-12-01,TRUE,"A hassle to set up took 4 or 5 …","A hassle to set up took 4 or 5 attempts. Their app also updated during my application but you couldn't access it so had to ring the help team again. Questions asked about your finances are vague so you can easily make a mistake. Had to down load there approved version of credit check company to check dates of contracts etc. Help team very good though.The difficulty in setting up made me slightly nervous depositing money with them however all seems ok and they have the approval of the money market man.","Hi Sue,Thanks for your feedback here.It's disappointing to know that it took you so many attempts to set up an account; more in-depth feedback of this would be highly appreciated, so if you'd like to give us some more info, our email address is: customersupport@atombank.co.uk.It's nice to hear that you have praise for our help team - we always like to know when we're impressing our customers!Thanks again, Sue. DT",506
"2644","Andrew  Hutt",NA,4,NA,2017-12-01,2017-12-01,TRUE,"Very easy to set up and access.","Very easy to set up and access.","Hi Andrew,Thanks so much for this kind review - we're chuffed you've gotten to grips with the app so easily and enjoy the ease of accessing your accounts on the go.Cheers, Andrew! DT",31
"2645","Customer",NA,3,NA,2017-11-30,2017-12-01,TRUE,"Good interest rate for my mortgage but …","Good interest rate for my mortgage but website not always clear about what to do next. Also the solicitors acting for Atom (Breezeplus+) were difficult to contact, seeming like a call centre rather than a solicitor's office.  Had to hang up several times after waiting to save my phone bill.","Hi there,Thanks so much for this feedback. If you'd like to give us a more detailed insight of your experience, we'd be keen to hear it. Please drop us an email to customersupport@atombank.co.uk.We look forward to hearing from you. DT",291
"2646","Vincent Mcintyre",NA,4,NA,2017-11-30,2017-12-01,TRUE,"All very straightforward and easy to …","All very straightforward and easy to understand.","Hi Vincent,Thanks so much for the kind feedback you've left here.We're so glad you're enjoying the app. Happy saving :) DT",48
"2647","Gary",NA,2,NA,2017-11-29,2017-11-29,TRUE,"Very Satisfied","Great modern app for a thoroughly modern bank. Highly recommended.","Hi Gary,Thank you so very much for this amazingly positive review - we're chuffed you're loving the app.Thanks! DT",66
"2648","James S",NA,5,NA,2017-11-29,2017-11-29,TRUE,"A great place for your money","Easy to use and a great rate too!","Hi James,Thank you so much for this very positive, kind review! We're chuffed you've found the app so easy to use. Once again, thanks for leaving this here :) DT",33
"2649","BARRY",NA,3,NA,2017-11-29,2017-11-29,TRUE,"Excellent in all respects","Excellent. Opened a one year fixed rate bond. Best rate available on the market. Online setup easy. Love the initial 7 day window allowing multiple transfers to get lump sum together. Not aware of other savings banks offering this. Highly recommended","Hi Barry,Thank you so much for leaving this kind review here. We're so pleased you're happy with our product and services so far - thank you for letting us know! DT",250
"2650","darrell purdon",NA,8,NA,2017-11-29,2017-11-29,TRUE,"Friendly app","Easy to join. Good interest rate on 1 Year fix.I like the app with facial recognition.","Hi Darrell,Thanks so much for this kind feedback - we're glad you're enjoying the facial recognition! DT",86
"2651","Alex",NA,3,NA,2017-11-29,2017-11-29,TRUE,"Top interest rate","Top interest rate, easy to manage.","Hi Alex,Thank you for leaving this feedback here - it's fab news that you're enjoying our product so far :) DT",34
